Chaperone_Name,Chaperone_ID,Target_ID,Target_Protein_Name,Domain_ID,Interaction_Label,Source
DNJA2_HUMAN,O60884,Q12788,Transducin beta-like protein 3,PF08625,1,IntAct
DNJA2_HUMAN,O60884,Q12788,Transducin beta-like protein 3,PF00400,1,IntAct
DNJA2_HUMAN,O60884,Q9H1R3,"Myosin light chain kinase 2, skeletal/cardiac muscle",PF00069,1,IntAct
DNJA2_HUMAN,O60884,Q8IWF6,Protein DENND6A,PF09794,1,IntAct
DNJA2_HUMAN,O60884,Q9BWM7,Sideroflexin-3,PF03820,1,IntAct
DNJA2_HUMAN,O60884,Q86V97,Kelch repeat and BTB domain-containing protein 6,PF07707,1,IntAct
DNJA2_HUMAN,O60884,Q86V97,Kelch repeat and BTB domain-containing protein 6,PF00651,1,IntAct
DNJA2_HUMAN,O60884,Q86V97,Kelch repeat and BTB domain-containing protein 6,PF20165,1,IntAct
DNJA2_HUMAN,O60884,Q86V97,Kelch repeat and BTB domain-containing protein 6,PF01344,1,IntAct
DNJA2_HUMAN,O60884,Q9UFC0,Leucine-rich repeat and WD repeat-containing protein 1,PF23211,1,IntAct
DNJA2_HUMAN,O60884,Q9UFC0,Leucine-rich repeat and WD repeat-containing protein 1,PF23215,1,IntAct
DNJA2_HUMAN,O60884,Q0P651,Protein ABHD18,PF09752,1,IntAct
DNJA2_HUMAN,O60884,Q9CWW7,CXXC-type zinc finger protein 1,PF12269,1,IntAct
DNJA2_HUMAN,O60884,Q9CWW7,CXXC-type zinc finger protein 1,PF00628,1,IntAct
DNJA2_HUMAN,O60884,Q9CWW7,CXXC-type zinc finger protein 1,PF02008,1,IntAct
DNJA2_HUMAN,O60884,Q6NSI4,RPA-related protein RADX,PF17659,1,IntAct
DNJA2_HUMAN,O60884,Q8IWL3,Iron-sulfur cluster co-chaperone protein HscB,PF18256,1,IntAct
DNJA2_HUMAN,O60884,Q8IWL3,Iron-sulfur cluster co-chaperone protein HscB,PF07743,1,IntAct
DNJA2_HUMAN,O60884,P31689,DnaJ homolog subfamily A member 1,PF00226,1,IntAct
DNJA2_HUMAN,O60884,P31689,DnaJ homolog subfamily A member 1,PF01556,1,IntAct
DNJA2_HUMAN,O60884,P31689,DnaJ homolog subfamily A member 1,PF00684,1,IntAct
DNJA2_HUMAN,O60884,Q05BV3,Echinoderm microtubule-associated protein-like 5,PF23409,1,IntAct
DNJA2_HUMAN,O60884,Q05BV3,Echinoderm microtubule-associated protein-like 5,PF23414,1,IntAct
DNJA2_HUMAN,O60884,Q05BV3,Echinoderm microtubule-associated protein-like 5,PF03451,1,IntAct
DNJA2_HUMAN,O60884,Q9H6U6,BCAS3 microtubule associated cell migration factor,PF12490,1,IntAct
DNJA2_HUMAN,O60884,Q9H6U6,BCAS3 microtubule associated cell migration factor,PF21034,1,IntAct
DNJA2_HUMAN,O60884,Q9GZQ8,Microtubule-associated protein 1 light chain 3 beta,PF02991,1,IntAct
DNJA2_HUMAN,O60884,P46013,Proliferation marker protein Ki-67,PF00498,1,IntAct
DNJA2_HUMAN,O60884,P46013,Proliferation marker protein Ki-67,PF08065,1,IntAct
DNJA2_HUMAN,O60884,P46013,Proliferation marker protein Ki-67,PF15276,1,IntAct
DNJA2_HUMAN,O60884,Q13418,Scaffold protein ILK,PF12796,1,IntAct
DNJA2_HUMAN,O60884,Q13418,Scaffold protein ILK,PF07714,1,IntAct
DNJA2_HUMAN,O60884,P08559,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",PF00676,1,IntAct
DNJA2_HUMAN,O60884,Q4G176,"Malonate--CoA ligase ACSF3, mitochondrial",PF00501,1,IntAct
DNJA2_HUMAN,O60884,Q4G176,"Malonate--CoA ligase ACSF3, mitochondrial",PF13193,1,IntAct
DNJA2_HUMAN,O60884,Q9Y6N5,"Sulfide:quinone oxidoreductase, mitochondrial",PF07992,1,IntAct
DNJA2_HUMAN,O60884,P07949,Proto-oncogene tyrosine-protein kinase receptor Ret,PF00028,1,IntAct
DNJA2_HUMAN,O60884,P07949,Proto-oncogene tyrosine-protein kinase receptor Ret,PF07714,1,IntAct
DNJA2_HUMAN,O60884,P07949,Proto-oncogene tyrosine-protein kinase receptor Ret,PF17756,1,IntAct
DNJA2_HUMAN,O60884,P07949,Proto-oncogene tyrosine-protein kinase receptor Ret,PF17812,1,IntAct
DNJA2_HUMAN,O60884,P07949,Proto-oncogene tyrosine-protein kinase receptor Ret,PF17813,1,IntAct
DNJA2_HUMAN,O60884,P07949,Proto-oncogene tyrosine-protein kinase receptor Ret,PF22540,1,IntAct
DNJA2_HUMAN,O60884,P0DOF2,Matrix protein,PF04785,1,IntAct
DNJA2_HUMAN,O60884,Q8TD19,Serine/threonine-protein kinase Nek9,PF00069,1,IntAct
DNJA2_HUMAN,O60884,Q8TD19,Serine/threonine-protein kinase Nek9,PF25390,1,IntAct
DNJA2_HUMAN,O60884,Q96DB2,Histone deacetylase 11,PF00850,1,IntAct
DNJA2_HUMAN,O60884,Q3ZCM7,Tubulin beta-8 chain,PF00091,1,IntAct
DNJA2_HUMAN,O60884,Q3ZCM7,Tubulin beta-8 chain,PF03953,1,IntAct
DNJA2_HUMAN,O60884,P68372,Tubulin beta-4B chain,PF00091,1,IntAct
DNJA2_HUMAN,O60884,P68372,Tubulin beta-4B chain,PF03953,1,IntAct
DNJA2_HUMAN,O60884,Q92905,COP9 signalosome complex subunit 5,PF18323,1,IntAct
DNJA2_HUMAN,O60884,Q92905,COP9 signalosome complex subunit 5,PF01398,1,IntAct
DNJA2_HUMAN,O60884,Q8WV16,DDB1- and CUL4-associated factor 4,PF23761,1,IntAct
DNJA2_HUMAN,O60884,Q9UNY4,Transcription termination factor 2,PF00271,1,IntAct
DNJA2_HUMAN,O60884,Q9UNY4,Transcription termination factor 2,PF00176,1,IntAct
DNJA2_HUMAN,O60884,Q9UNY4,Transcription termination factor 2,PF06839,1,IntAct
DNJA2_HUMAN,O60884,Q6P1M3,LLGL scribble cell polarity complex component 2,PF08366,1,IntAct
DNJA2_HUMAN,O60884,Q6P1M3,LLGL scribble cell polarity complex component 2,PF00400,1,IntAct
DNJA2_HUMAN,O60884,P60842,Eukaryotic initiation factor 4A-I,PF00270,1,IntAct
DNJA2_HUMAN,O60884,P60842,Eukaryotic initiation factor 4A-I,PF00271,1,IntAct
DNJA2_HUMAN,O60884,P19419,ETS domain-containing protein Elk-1,PF00178,1,IntAct
DNJA2_HUMAN,O60884,O14939,Phospholipase D2,PF00614,1,IntAct
DNJA2_HUMAN,O60884,O14939,Phospholipase D2,PF13091,1,IntAct
DNJA2_HUMAN,O60884,O14939,Phospholipase D2,PF00787,1,IntAct
DNJA2_HUMAN,O60884,P99024,Tubulin beta-5 chain,PF00091,1,IntAct
DNJA2_HUMAN,O60884,P99024,Tubulin beta-5 chain,PF03953,1,IntAct
DNJA2_HUMAN,O60884,P19447,General transcription and DNA repair factor IIH helicase/translocase subunit XPB,PF16203,1,IntAct
DNJA2_HUMAN,O60884,P19447,General transcription and DNA repair factor IIH helicase/translocase subunit XPB,PF13625,1,IntAct
DNJA2_HUMAN,O60884,P19447,General transcription and DNA repair factor IIH helicase/translocase subunit XPB,PF04851,1,IntAct
DNJA2_HUMAN,O60884,Q9P2K8,eIF-2-alpha kinase GCN2,PF12745,1,IntAct
DNJA2_HUMAN,O60884,Q9P2K8,eIF-2-alpha kinase GCN2,PF00069,1,IntAct
DNJA2_HUMAN,O60884,Q9P2K8,eIF-2-alpha kinase GCN2,PF05773,1,IntAct
DNJA2_HUMAN,O60884,Q9P2K8,eIF-2-alpha kinase GCN2,PF13393,1,IntAct
DNJA2_HUMAN,O60884,P51617,Interleukin-1 receptor-associated kinase 1,PF00531,1,IntAct
DNJA2_HUMAN,O60884,P51617,Interleukin-1 receptor-associated kinase 1,PF00069,1,IntAct
DNJA2_HUMAN,O60884,P04049,RAF proto-oncogene serine/threonine-protein kinase,PF00130,1,IntAct
DNJA2_HUMAN,O60884,P04049,RAF proto-oncogene serine/threonine-protein kinase,PF00069,1,IntAct
DNJA2_HUMAN,O60884,P04049,RAF proto-oncogene serine/threonine-protein kinase,PF02196,1,IntAct
DNJA2_HUMAN,O60884,Q14689,Disco-interacting protein 2 homolog A,PF00501,1,IntAct
DNJA2_HUMAN,O60884,Q14689,Disco-interacting protein 2 homolog A,PF23024,1,IntAct
DNJA2_HUMAN,O60884,Q14689,Disco-interacting protein 2 homolog A,PF06464,1,IntAct
DNJA2_HUMAN,O60884,P62829,Large ribosomal subunit protein uL14,PF00238,1,IntAct
DNJA2_HUMAN,O60884,Q13363,C-terminal-binding protein 1,PF00389,1,IntAct
DNJA2_HUMAN,O60884,Q13363,C-terminal-binding protein 1,PF02826,1,IntAct
DNJA2_HUMAN,O60884,Q13033,Striatin-3,PF08232,1,IntAct
DNJA2_HUMAN,O60884,Q13033,Striatin-3,PF00400,1,IntAct
DNJA2_HUMAN,O60884,O75807,Protein phosphatase 1 regulatory subunit 15A,PF10488,1,IntAct
DNJA3_HUMAN,Q96EY1,P19438,Tumor necrosis factor receptor superfamily member 1A,PF00531,1,IntAct
DNJA3_HUMAN,Q96EY1,P19438,Tumor necrosis factor receptor superfamily member 1A,PF00020,1,IntAct
DNJA3_HUMAN,Q96EY1,Q16659,Mitogen-activated protein kinase 6,PF00069,1,IntAct
DNJA3_HUMAN,Q96EY1,P60953,Cell division control protein 42 homolog,PF00071,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9Y2D8,Afadin- and alpha-actinin-binding protein,PF11559,1,IntAct
DNJA3_HUMAN,Q96EY1,P10809,"60 kDa heat shock protein, mitochondrial",PF00118,1,IntAct
DNJA3_HUMAN,Q96EY1,P24158,Myeloblastin,PF00089,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9BVQ7,ATPase family gene 2 protein homolog B,PF00004,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9BVQ7,ATPase family gene 2 protein homolog B,PF17862,1,IntAct
DNJA3_HUMAN,Q96EY1,Q969Z0,FAST kinase domain-containing protein 4,PF06743,1,IntAct
DNJA3_HUMAN,Q96EY1,Q969Z0,FAST kinase domain-containing protein 4,PF08368,1,IntAct
DNJA3_HUMAN,Q96EY1,Q969Z0,FAST kinase domain-containing protein 4,PF08373,1,IntAct
DNJA3_HUMAN,Q96EY1,Q99558,Mitogen-activated protein kinase kinase kinase 14,PF00069,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9Y242,Transcription factor 19,PF00498,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9Y242,Transcription factor 19,PF00628,1,IntAct
DNJA3_HUMAN,Q96EY1,P08581,Hepatocyte growth factor receptor,PF07714,1,IntAct
DNJA3_HUMAN,Q96EY1,P08581,Hepatocyte growth factor receptor,PF01437,1,IntAct
DNJA3_HUMAN,Q96EY1,P08581,Hepatocyte growth factor receptor,PF01403,1,IntAct
DNJA3_HUMAN,Q96EY1,P08581,Hepatocyte growth factor receptor,PF01833,1,IntAct
DNJA3_HUMAN,Q96EY1,Q15256,Receptor-type tyrosine-protein phosphatase R,PF00102,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9UHD4,Lipid transferase CIDEB,PF02017,1,IntAct
DNJA3_HUMAN,Q96EY1,Q6ZMQ8,Serine/threonine-protein kinase LMTK1,PF07714,1,IntAct
DNJA3_HUMAN,Q96EY1,P51692,Signal transducer and activator of transcription 5B,PF00017,1,IntAct
DNJA3_HUMAN,Q96EY1,P51692,Signal transducer and activator of transcription 5B,PF01017,1,IntAct
DNJA3_HUMAN,Q96EY1,P51692,Signal transducer and activator of transcription 5B,PF02864,1,IntAct
DNJA3_HUMAN,Q96EY1,P51692,Signal transducer and activator of transcription 5B,PF02865,1,IntAct
DNJA3_HUMAN,Q96EY1,P51692,Signal transducer and activator of transcription 5B,PF21354,1,IntAct
DNJA3_HUMAN,Q96EY1,Q676U5,Autophagy-related protein 16-1,PF08614,1,IntAct
DNJA3_HUMAN,Q96EY1,Q676U5,Autophagy-related protein 16-1,PF00400,1,IntAct
DNJA3_HUMAN,Q96EY1,O75164,Lysine-specific demethylase 4A,PF02373,1,IntAct
DNJA3_HUMAN,Q96EY1,O75164,Lysine-specific demethylase 4A,PF02375,1,IntAct
DNJA3_HUMAN,Q96EY1,O75164,Lysine-specific demethylase 4A,PF13831,1,IntAct
DNJA3_HUMAN,Q96EY1,O75164,Lysine-specific demethylase 4A,PF18104,1,IntAct
DNJA3_HUMAN,Q96EY1,O75164,Lysine-specific demethylase 4A,PF13832,1,IntAct
DNJA3_HUMAN,Q96EY1,Q77M19,Non-structural protein V,PF13825,1,IntAct
DNJA3_HUMAN,Q96EY1,Q77M19,Non-structural protein V,PF13008,1,IntAct
DNJA3_HUMAN,Q96EY1,P54253,Ataxin-1,PF12547,1,IntAct
DNJA3_HUMAN,Q96EY1,P54253,Ataxin-1,PF08517,1,IntAct
DNJA3_HUMAN,Q96EY1,P83110,Serine protease HTRA3,PF00219,1,IntAct
DNJA3_HUMAN,Q96EY1,P83110,Serine protease HTRA3,PF07648,1,IntAct
DNJA3_HUMAN,Q96EY1,P83110,Serine protease HTRA3,PF13180,1,IntAct
DNJA3_HUMAN,Q96EY1,P83110,Serine protease HTRA3,PF13365,1,IntAct
DNJA3_HUMAN,Q96EY1,Q7L5A3,Atos homolog protein B,PF13889,1,IntAct
DNJA3_HUMAN,Q96EY1,Q7L5A3,Atos homolog protein B,PF13915,1,IntAct
DNJA3_HUMAN,Q96EY1,Q04206,Transcription factor p65,PF16179,1,IntAct
DNJA3_HUMAN,Q96EY1,Q04206,Transcription factor p65,PF00554,1,IntAct
DNJA3_HUMAN,Q96EY1,P0DTC7,ORF7a protein,PF08779,1,IntAct
DNJA3_HUMAN,Q96EY1,P29376,Leukocyte tyrosine kinase receptor,PF12810,1,IntAct
DNJA3_HUMAN,Q96EY1,P29376,Leukocyte tyrosine kinase receptor,PF07714,1,IntAct
DNJA3_HUMAN,Q96EY1,P57078,Receptor-interacting serine/threonine-protein kinase 4,PF12796,1,IntAct
DNJA3_HUMAN,Q96EY1,P57078,Receptor-interacting serine/threonine-protein kinase 4,PF13637,1,IntAct
DNJA3_HUMAN,Q96EY1,P57078,Receptor-interacting serine/threonine-protein kinase 4,PF00069,1,IntAct
DNJA3_HUMAN,Q96EY1,Q96HA8,Protein N-terminal glutamine amidohydrolase,PF09764,1,IntAct
DNJA3_HUMAN,Q96EY1,Q7TSJ6,Serine/threonine-protein kinase LATS2,PF00069,1,IntAct
DNJA3_HUMAN,Q96EY1,Q7TSJ6,Serine/threonine-protein kinase LATS2,PF00433,1,IntAct
DNJA3_HUMAN,Q96EY1,P06241,Tyrosine-protein kinase Fyn,PF07714,1,IntAct
DNJA3_HUMAN,Q96EY1,P06241,Tyrosine-protein kinase Fyn,PF00017,1,IntAct
DNJA3_HUMAN,Q96EY1,P06241,Tyrosine-protein kinase Fyn,PF00018,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9NYY8,"FAST kinase domain-containing protein 2, mitochondrial",PF06743,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9NYY8,"FAST kinase domain-containing protein 2, mitochondrial",PF08368,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9NYY8,"FAST kinase domain-containing protein 2, mitochondrial",PF08373,1,IntAct
DNJA3_HUMAN,Q96EY1,O43504,Ragulator complex protein LAMTOR5,PF16672,1,IntAct
DNJA3_HUMAN,Q96EY1,Q96AQ9,Protein FAM131C,PF15010,1,IntAct
DNJA3_HUMAN,Q96EY1,Q13509,Tubulin beta-3 chain,PF00091,1,IntAct
DNJA3_HUMAN,Q96EY1,Q13509,Tubulin beta-3 chain,PF03953,1,IntAct
DNJA3_HUMAN,Q96EY1,P22607,Fibroblast growth factor receptor 3,PF21165,1,IntAct
DNJA3_HUMAN,Q96EY1,P22607,Fibroblast growth factor receptor 3,PF07679,1,IntAct
DNJA3_HUMAN,Q96EY1,P22607,Fibroblast growth factor receptor 3,PF13927,1,IntAct
DNJA3_HUMAN,Q96EY1,P22607,Fibroblast growth factor receptor 3,PF07714,1,IntAct
DNJA3_HUMAN,Q96EY1,P43250,G protein-coupled receptor kinase 6,PF00069,1,IntAct
DNJA3_HUMAN,Q96EY1,P43250,G protein-coupled receptor kinase 6,PF00615,1,IntAct
DNJA3_HUMAN,Q96EY1,O14880,"Glutathione S-transferase 3, mitochondrial",PF01124,1,IntAct
DNJA3_HUMAN,Q96EY1,P13569,Cystic fibrosis transmembrane conductance regulator,PF00664,1,IntAct
DNJA3_HUMAN,Q96EY1,P13569,Cystic fibrosis transmembrane conductance regulator,PF00005,1,IntAct
DNJA3_HUMAN,Q96EY1,P13569,Cystic fibrosis transmembrane conductance regulator,PF14396,1,IntAct
DNJA3_HUMAN,Q96EY1,P69479,Phosphoprotein,PF03012,1,IntAct
DNJA3_HUMAN,Q96EY1,P35226,Polycomb complex protein BMI-1,PF16207,1,IntAct
DNJA3_HUMAN,Q96EY1,P35226,Polycomb complex protein BMI-1,PF13923,1,IntAct
DNJA3_HUMAN,Q96EY1,P04626,Receptor tyrosine-protein kinase erbB-2,PF00757,1,IntAct
DNJA3_HUMAN,Q96EY1,P04626,Receptor tyrosine-protein kinase erbB-2,PF14843,1,IntAct
DNJA3_HUMAN,Q96EY1,P04626,Receptor tyrosine-protein kinase erbB-2,PF07714,1,IntAct
DNJA3_HUMAN,Q96EY1,P04626,Receptor tyrosine-protein kinase erbB-2,PF01030,1,IntAct
DNJA3_HUMAN,Q96EY1,P04626,Receptor tyrosine-protein kinase erbB-2,PF21314,1,IntAct
DNJA3_HUMAN,Q96EY1,Q93009,Ubiquitin carboxyl-terminal hydrolase 7,PF22486,1,IntAct
DNJA3_HUMAN,Q96EY1,Q93009,Ubiquitin carboxyl-terminal hydrolase 7,PF00443,1,IntAct
DNJA3_HUMAN,Q96EY1,Q93009,Ubiquitin carboxyl-terminal hydrolase 7,PF14533,1,IntAct
DNJA3_HUMAN,Q96EY1,Q93009,Ubiquitin carboxyl-terminal hydrolase 7,PF12436,1,IntAct
DNJA3_HUMAN,Q96EY1,Q93034,Cullin-5,PF00888,1,IntAct
DNJA3_HUMAN,Q96EY1,Q93034,Cullin-5,PF10557,1,IntAct
DNJA3_HUMAN,Q96EY1,P26447,Protein S100-A4,PF01023,1,IntAct
DNJA3_HUMAN,Q96EY1,P62993,Growth factor receptor-bound protein 2,PF00017,1,IntAct
DNJA3_HUMAN,Q96EY1,P62993,Growth factor receptor-bound protein 2,PF00018,1,IntAct
DNJA3_HUMAN,Q96EY1,Q4JQX1,mRNA export factor ICP27 homolog,PF05459,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9BVS5,tRNA,PF08704,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9BVS5,tRNA,PF21985,1,IntAct
DNJA3_HUMAN,Q96EY1,P06213,Insulin receptor,PF00041,1,IntAct
DNJA3_HUMAN,Q96EY1,P06213,Insulin receptor,PF00757,1,IntAct
DNJA3_HUMAN,Q96EY1,P06213,Insulin receptor,PF17870,1,IntAct
DNJA3_HUMAN,Q96EY1,P06213,Insulin receptor,PF07714,1,IntAct
DNJA3_HUMAN,Q96EY1,P06213,Insulin receptor,PF01030,1,IntAct
DNJA3_HUMAN,Q96EY1,Q4JQW3,Tegument protein UL46 homolog,PF03387,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9UGI9,5'-AMP-activated protein kinase subunit gamma-3,PF00571,1,IntAct
DNJA3_HUMAN,Q96EY1,P35916,Vascular endothelial growth factor receptor 3,PF07679,1,IntAct
DNJA3_HUMAN,Q96EY1,P35916,Vascular endothelial growth factor receptor 3,PF13927,1,IntAct
DNJA3_HUMAN,Q96EY1,P35916,Vascular endothelial growth factor receptor 3,PF22971,1,IntAct
DNJA3_HUMAN,Q96EY1,P35916,Vascular endothelial growth factor receptor 3,PF07714,1,IntAct
DNJA3_HUMAN,Q96EY1,P35916,Vascular endothelial growth factor receptor 3,PF21339,1,IntAct
DNJA3_HUMAN,Q96EY1,P35916,Vascular endothelial growth factor receptor 3,PF17988,1,IntAct
DNJA3_HUMAN,Q96EY1,P35916,Vascular endothelial growth factor receptor 3,PF22854,1,IntAct
DNJA3_HUMAN,Q96EY1,Q71U36,Tubulin alpha-1A chain,PF00091,1,IntAct
DNJA3_HUMAN,Q96EY1,Q71U36,Tubulin alpha-1A chain,PF03953,1,IntAct
DNJA3_HUMAN,Q96EY1,Q8IYB8,"ATP-dependent RNA helicase SUPV3L1, mitochondrial",PF22527,1,IntAct
DNJA3_HUMAN,Q96EY1,Q8IYB8,"ATP-dependent RNA helicase SUPV3L1, mitochondrial",PF00271,1,IntAct
DNJA3_HUMAN,Q96EY1,Q8IYB8,"ATP-dependent RNA helicase SUPV3L1, mitochondrial",PF12513,1,IntAct
DNJA3_HUMAN,Q96EY1,Q8IYB8,"ATP-dependent RNA helicase SUPV3L1, mitochondrial",PF18147,1,IntAct
DNJA3_HUMAN,Q96EY1,Q8IYB8,"ATP-dependent RNA helicase SUPV3L1, mitochondrial",PF18114,1,IntAct
DNJA3_HUMAN,Q96EY1,P97470,Serine/threonine-protein phosphatase 4 catalytic subunit,PF00149,1,IntAct
DNJA3_HUMAN,Q96EY1,P01106,Myc proto-oncogene protein,PF00010,1,IntAct
DNJA3_HUMAN,Q96EY1,P01106,Myc proto-oncogene protein,PF02344,1,IntAct
DNJA3_HUMAN,Q96EY1,P01106,Myc proto-oncogene protein,PF01056,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9Y287,Integral membrane protein 2B,PF04089,1,IntAct
DNJA3_HUMAN,Q96EY1,P11362,Fibroblast growth factor receptor 1,PF07679,1,IntAct
DNJA3_HUMAN,Q96EY1,P11362,Fibroblast growth factor receptor 1,PF00047,1,IntAct
DNJA3_HUMAN,Q96EY1,P11362,Fibroblast growth factor receptor 1,PF07714,1,IntAct
DNJA3_HUMAN,Q96EY1,P42224,Signal transducer and activator of transcription 1-alpha/beta,PF00017,1,IntAct
DNJA3_HUMAN,Q96EY1,P42224,Signal transducer and activator of transcription 1-alpha/beta,PF12162,1,IntAct
DNJA3_HUMAN,Q96EY1,P42224,Signal transducer and activator of transcription 1-alpha/beta,PF01017,1,IntAct
DNJA3_HUMAN,Q96EY1,P42224,Signal transducer and activator of transcription 1-alpha/beta,PF02864,1,IntAct
DNJA3_HUMAN,Q96EY1,P42224,Signal transducer and activator of transcription 1-alpha/beta,PF02865,1,IntAct
DNJA3_HUMAN,Q96EY1,P42224,Signal transducer and activator of transcription 1-alpha/beta,PF21354,1,IntAct
DNJA3_HUMAN,Q96EY1,Q13233,Mitogen-activated protein kinase kinase kinase 1,PF21040,1,IntAct
DNJA3_HUMAN,Q96EY1,Q13233,Mitogen-activated protein kinase kinase kinase 1,PF00069,1,IntAct
DNJA3_HUMAN,Q96EY1,Q13233,Mitogen-activated protein kinase kinase kinase 1,PF04434,1,IntAct
DNJA3_HUMAN,Q96EY1,P04629,High affinity nerve growth factor receptor,PF13855,1,IntAct
DNJA3_HUMAN,Q96EY1,P04629,High affinity nerve growth factor receptor,PF16920,1,IntAct
DNJA3_HUMAN,Q96EY1,P04629,High affinity nerve growth factor receptor,PF07714,1,IntAct
DNJA3_HUMAN,Q96EY1,P04629,High affinity nerve growth factor receptor,PF18613,1,IntAct
DNJA3_HUMAN,Q96EY1,P52333,Tyrosine-protein kinase JAK3,PF18379,1,IntAct
DNJA3_HUMAN,Q96EY1,P52333,Tyrosine-protein kinase JAK3,PF18377,1,IntAct
DNJA3_HUMAN,Q96EY1,P52333,Tyrosine-protein kinase JAK3,PF17887,1,IntAct
DNJA3_HUMAN,Q96EY1,P52333,Tyrosine-protein kinase JAK3,PF07714,1,IntAct
DNJA3_HUMAN,Q96EY1,P52333,Tyrosine-protein kinase JAK3,PF21990,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9NRM7,Serine/threonine-protein kinase LATS2,PF00069,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9NRM7,Serine/threonine-protein kinase LATS2,PF00433,1,IntAct
DNJA3_HUMAN,Q96EY1,Q16288,NT-3 growth factor receptor,PF07679,1,IntAct
DNJA3_HUMAN,Q96EY1,Q16288,NT-3 growth factor receptor,PF00047,1,IntAct
DNJA3_HUMAN,Q96EY1,Q16288,NT-3 growth factor receptor,PF13855,1,IntAct
DNJA3_HUMAN,Q96EY1,Q16288,NT-3 growth factor receptor,PF16920,1,IntAct
DNJA3_HUMAN,Q96EY1,Q16288,NT-3 growth factor receptor,PF01462,1,IntAct
DNJA3_HUMAN,Q96EY1,Q16288,NT-3 growth factor receptor,PF07714,1,IntAct
DNJA3_HUMAN,Q96EY1,Q5VTD9,Zinc finger protein Gfi-1b,PF00096,1,IntAct
DNJA3_HUMAN,Q96EY1,P22612,cAMP-dependent protein kinase catalytic subunit gamma,PF00069,1,IntAct
DNJA3_HUMAN,Q96EY1,Q6P5Z2,Serine/threonine-protein kinase N3,PF02185,1,IntAct
DNJA3_HUMAN,Q96EY1,Q6P5Z2,Serine/threonine-protein kinase N3,PF00069,1,IntAct
DNJA3_HUMAN,Q96EY1,Q6P5Z2,Serine/threonine-protein kinase N3,PF00433,1,IntAct
DNJA3_HUMAN,Q96EY1,Q15054,DNA polymerase delta subunit 3,PF09507,1,IntAct
DNJA3_HUMAN,Q96EY1,P03427,Polymerase basic protein 2,PF20947,1,IntAct
DNJA3_HUMAN,Q96EY1,P03427,Polymerase basic protein 2,PF20948,1,IntAct
DNJA3_HUMAN,Q96EY1,P03427,Polymerase basic protein 2,PF20949,1,IntAct
DNJA3_HUMAN,Q96EY1,P03427,Polymerase basic protein 2,PF20950,1,IntAct
DNJA3_HUMAN,Q96EY1,P03427,Polymerase basic protein 2,PF00604,1,IntAct
DNJA3_HUMAN,Q96EY1,P03427,Polymerase basic protein 2,PF20951,1,IntAct
DNJA3_HUMAN,Q96EY1,P03427,Polymerase basic protein 2,PF20952,1,IntAct
DNJA3_HUMAN,Q96EY1,P05981,Serine protease hepsin,PF09272,1,IntAct
DNJA3_HUMAN,Q96EY1,P05981,Serine protease hepsin,PF00089,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9Z2X1,Heterogeneous nuclear ribonucleoprotein F,PF00076,1,IntAct
DNJA3_HUMAN,Q96EY1,Q9Z2X1,Heterogeneous nuclear ribonucleoprotein F,PF08080,1,IntAct
DNJA3_HUMAN,Q96EY1,O43557,Tumor necrosis factor ligand superfamily member 14,PF00229,1,IntAct
DNJA3_HUMAN,Q96EY1,P80192,Mitogen-activated protein kinase kinase kinase 9,PF00069,1,IntAct
DNJA3_HUMAN,Q96EY1,P80192,Mitogen-activated protein kinase kinase kinase 9,PF14604,1,IntAct
DNJA3_HUMAN,Q96EY1,O14654,Insulin receptor substrate 4,PF02174,1,IntAct
DNJA3_HUMAN,Q96EY1,P20333,Tumor necrosis factor receptor superfamily member 1B,PF00020,1,IntAct
DNJA3_HUMAN,Q96EY1,Q8JPQ9,Non-structural protein NS-S,PF01104,1,IntAct
DNJA3_HUMAN,Q96EY1,O15209,Zinc finger and BTB domain-containing protein 22,PF00651,1,IntAct
DNJA3_HUMAN,Q96EY1,O15209,Zinc finger and BTB domain-containing protein 22,PF00096,1,IntAct
DNJA3_HUMAN,Q96EY1,P08069,Insulin-like growth factor 1 receptor,PF00757,1,IntAct
DNJA3_HUMAN,Q96EY1,P08069,Insulin-like growth factor 1 receptor,PF07714,1,IntAct
DNJA3_HUMAN,Q96EY1,P08069,Insulin-like growth factor 1 receptor,PF01030,1,IntAct
DNJA3_HUMAN,Q96EY1,A8MQ03,Cysteine-rich tail protein 1,PF10631,1,IntAct
